"","gene_names"
"15563","ENSG00000228061.7"
"15564","LYPLAL1-DT"
"15565","LINC01515"
"15566","ENSG00000228084.3"
"15567","ENSG00000228107.1"
"15568","SPTBN1-AS1"
"15569","MELTF-AS1"
"15570","ENSG00000228113.7"
"15571","FALEC"
"15572","LINC01649"
"15573","LINC01494"
"15574","EFHD2-AS1"
"15575","ENSG00000228142.3"
"15576","ENSG00000228151.1"
"15577","ENSG00000228162.2"
"15578","ENSG00000228170.1"
"15579","ENSG00000228172.5"
"15580","ENSG00000228174.7"
"15581","LINC02843"
"15582","ZNF691-DT"
"15583","OR2M3"
"15584","GRASLND"
"15585","ENSG00000228204.2"
"15586","LINC02869"
"15587","NLGN1-AS1"
"15588","LINC02770"
"15589","ENSG00000228216.1"
"15590","LINC00578"
"15591","ENSG00000228222.1"
"15592","HCG11"
"15593","EFCAB14-AS1"
"15594","XPC-AS1"
"15595","MT-ATP8"
"15596","ENSG00000228255.1"
"15597","LINC01320"
"15598","ENSG00000228274.5"
"15599","IDH3B-DT"
"15600","FAM174C"
"15601","ENSG00000228302.2"
"15602","LINC01209"
"15603","MYADM-AS1"
"15604","MIR646HG"
"15605","LINC02585"
"15606","ENSG00000228351.3"
"15607","ENSG00000228352.2"
"15608","ENSG00000228353.1"
"15609","LINC02263"
"15610","CHMP3-AS1"
"15611","SMIM10L2B-AS1"
"15612","ENSG00000228391.1"
"15613","LINC01004"
"15614","ENSG00000228395.3"
"15615","CNTNAP5-DT"
"15616","LNC-LBCS"
"15617","REL-DT"
"15618","ENSG00000228421.2"
"15619","ENSG00000228427.5"
"15620","ENSG00000228434.1"
"15621","RRAGC-DT"
"15622","ENSG00000228444.2"
"15623","ENSG00000228467.2"
"15624","ENSG00000228470.1"
"15625","OST4"
"15626","ENSG00000228484.3"
"15627","C2ORF92"
"15628","ENSG00000228487.2"
"15629","ENSG00000228488.1"
"15630","LINC01013"
"15631","ENSG00000228505.5"
"15632","PNISR-AS1"
"15633","ENSG00000228509.7"
"15634","MIR34AHG"
"15635","LYPLAL1-AS1"
"15636","ENSG00000228539.1"
"15637","ENSG00000228543.1"
"15638","CCDC183-AS1"
"15639","ENSG00000228566.2"
"15640","ENSG00000228577.1"
"15641","MIR4432HG"
"15642","FNDC10"
"15643","DCAF8-DT"
"15644","ZNF883"
"15645","HDAC2-AS2"
"15646","ENSG00000228625.1"
"15647","ENSG00000228629.2"
"15648","LINC02663"
"15649","ROCR"
"15650","ENSG00000228643.1"
"15651","ENSG00000228655.7"
"15652","TTC3-AS1"
"15653","ENSG00000228679.1"
"15654","ENSG00000228680.1"
"15655","ARL17B"
"15656","ENSG00000228697.6"
"15657","ENSG00000228714.4"
"15658","DHFR"
"15659","ENSG00000228719.1"
"15660","SAPCD1"
"15661","ENSG00000228737.2"
"15662","GABRG3-AS1"
"15663","LINC02577"
"15664","ENSG00000228748.2"
"15665","WEE2-AS1"
"15666","ENSG00000228779.1"
"15667","SEPTIN14P23"
"15668","THRB-AS1"
"15669","ENSG00000228793.3"
"15670","LINC01128"
"15671","PCMTD1-DT"
"15672","MIR4500HG"
"15673","PIK3IP1-DT"
"15674","PCDH9-AS2"
"15675","ENSG00000228852.6"
"15676","ACTR3-AS1"
"15677","ENSG00000228862.5"
"15678","ENSG00000228863.8"
"15679","ENSG00000228877.2"
"15680","SEPTIN7-DT"
"15681","ENSG00000228886.1"
"15682","UBAC2-AS1"
"15683","LINC01344"
"15684","ENSG00000228925.1"
"15685","ENSG00000228933.8"
"15686","AKT3-IT1"
"15687","ENSG00000228944.1"
"15688","SATB1-AS1"
"15689","LINC02607"
"15690","LINC01205"
"15691","ENSG00000228999.4"
"15692","LINC01277"
"15693","ZFAND2A-DT"
"15694","ENSG00000229044.1"
"15695","LINC01788"
"15696","ENSG00000229066.2"
"15697","PIK3CA-DT"
"15698","ASTN2-AS1"
"15699","LINC02587"
"15700","FRMD3-AS1"
"15701","MED4-AS1"
"15702","RPL41"
"15703","ENSG00000229118.1"
"15704","VIM-AS1"
"15705","KANSL1L-AS1"
"15706","CCDC26"
"15707","ENSG00000229151.3"
"15708","ANKRD10-IT1"
"15709","EPHA1-AS1"
"15710","KCNQ5-AS1"
"15711","ENSG00000229160.1"
"15712","LINC00382"
"15713","ENSG00000229178.1"
"15714","ENSG00000229190.1"
"15715","ENSG00000229195.1"
"15716","LINC00200"
"15717","ENSG00000229227.8"
"15718","TTTY10"
"15719","LINC00710"
"15720","LINC00377"
"15721","SNHG31"
"15722","ENSG00000229269.1"
"15723","LINC03036"
"15724","ENSG00000229278.4"
"15725","ENSG00000229294.1"
"15726","ZBTB46-AS2"
"15727","ENSG00000229312.2"
"15728","MCHR2-AS1"
"15729","ENSG00000229321.2"
"15730","ACAP2-IT1"
"15731","EPC1-AS1"
"15732","TMEM44-AS2"
"15733","ENSG00000229337.2"
"15734","HYI-AS1"
"15735","ENSG00000229370.1"
"15736","CTNNA2-AS1"
"15737","TAF12-DT"
"15738","CNIH3-AS1"
"15739","ENSG00000229422.2"
"15740","ENSG00000229425.5"
"15741","LINC02069"
"15742","LINC00433"
"15743","ST3GAL3-AS1"
"15744","SPINK8"
"15745","ENSG00000229454.1"
"15746","LINC01789"
"15747","ENSG00000229458.2"
"15748","PATL2"
"15749","ALG13-AS1"
"15750","ENSG00000229491.5"
"15751","ENSG00000229498.1"
"15752","MYCBP2-AS2"
"15753","RABGAP1L-AS1"
"15754","ENSG00000229533.1"
"15755","LINC02572"
"15756","LINC01739"
"15757","PANK2-AS1"
"15758","SACS-AS1"
"15759","LINC01204"
"15760","LINC02264"
"15761","ENSG00000229587.2"
"15762","ENSG00000229588.3"
"15763","ACVR2B-AS1"
"15764","ENSG00000229603.1"
"15765","LINC01501"
"15766","ENSG00000229618.3"
"15767","MBNL1-AS1"
"15768","ENSG00000229642.1"
"15769","MYOSLID"
"15770","LINC02526"
"15771","ITGB1-DT"
"15772","ENSG00000229672.3"
"15773","ENSG00000229673.1"
"15774","ZNF492"
"15775","CRPPA-AS1"
"15776","SOS1-IT1"
"15777","LINC00484-ENSG00000229694"
"15778","ENSG00000229717.3"
"15779","ENSG00000229727.7"
"15780","ENSG00000229728.1"
"15781","PDC-AS1"
"15782","LINC01159"
"15783","ENSG00000229751.1"
"15784","TMX4-AS1"
"15785","ENSG00000229791.1"
"15786","ENSG00000229797.2"
"15787","XIST"
"15788","ZNF688"
"15789","PET100"
"15790","ENSG00000229839.6"
"15791","ENSG00000229846.2"
"15792","EMX2OS"
"15793","ENSG00000229848.1"
"15794","KHDC1-AS1"
"15795","ENSG00000229855.9"
"15796","PGA3"
"15797","EEF1A1-AS1"
"15798","STEAP3-AS1"
"15799","LARP4B-DT"
"15800","ENSG00000229881.1"
"15801","LINC01315"
"15802","TAX1BP1-AS1"
"15803","DOCK9-AS1"
"15804","FAM90A26"
"15805","ATXN1-AS1"
"15806","PDE11A-AS1"
"15807","FOSL2-AS1"
"15808","ZRANB2-DT"
"15809","ENSG00000229960.1"
"15810","ENSG00000229962.2"
"15811","IQCF3"
"15812","ENSG00000229976.2"
"15813","TOB1-AS1"
"15814","LINC01435"
"15815","MIR181A1HG"
"15816","ENSG00000229990.3"
"15817","SGSM3-AS1"
"15818","ENSG00000230001.1"
"15819","ALMS1-IT1"
"15820","ENSG00000230010.2"
"15821","LINC02800"
"15822","ENSG00000230027.2"
"15823","IGSF21-AS1"
"15824","ENSG00000230051.3"
"15825","TEX53"
"15826","TRPM2-AS"
"15827","CDC42-IT1"
"15828","ENSG00000230074.5"
"15829","PRRT3-AS1"
"15830","ZBTB47-AS1"
"15831","TMEM254-AS1"
"15832","LINC02028"
"15833","AGBL4-AS1"
"15834","ACBD6"
"15835","LINC02641"
"15836","LINC01721"
"15837","CEP250-AS1"
"15838","LINC00443"
"15839","SMYD3-IT1"
"15840","HSDL2-AS1"
"15841","ENSG00000230186.3"
"15842","ENSG00000230190.1"
"15843","CBR1-AS1"
"15844","ATXN8OS"
"15845","NFE4"
"15846","ENSG00000230258.6"
"15847","LINC02603"
"15848","XXYLT1-AS2"
"15849","LINC02525"
"15850","ENSG00000230286.1"
"15851","ENSG00000230289.1"
"15852","STARD13-IT1"
"15853","ENSG00000230303.6"
"15854","HCG24"
"15855","ELOVL2-AS1"
"15856","LINC01284"
"15857","TTLL1-AS1"
"15858","LINC00159"
"15859","ENSG00000230325.1"
"15860","ENSG00000230333.6"
"15861","EXOSC10-AS1"
"15862","SPDYE21"
"15863","DSCR9"
"15864","FAM41C"
"15865","ENSG00000230379.5"
"15866","ENSG00000230393.1"
"15867","BZW1-AS1"
"15868","LINC01786"
"15869","LINC00595"
"15870","ENSG00000230423.3"
"15871","EMC1-AS1"
"15872","LINC01036"
"15873","SERPINB9P1"
"15874","ASB15-AS1"
"15875","LINC00276"
"15876","ANKRD18B"
"15877","ENSG00000230454.1"
"15878","PROX1-AS1"
"15879","LNCTSI"
"15880","PSMG3-AS1"
"15881","VAV3-AS1"
"15882","ENSG00000230490.4"
"15883","ENSG00000230498.3"
"15884","ENSG00000230499.1"
"15885","MKX-AS1"
"15886","ENSG00000230506.2"
"15887","PPP5D1P-ENSG00000230510"
"15888","THAP7-AS1"
"15889","LIMD1-AS1"
"15890","ENSG00000230532.1"
"15891","ENSG00000230534.6"
"15892","LINC02937"
"15893","ENSG00000230552.6"
"15894","CCDC192"
"15895","LINC02580"
"15896","FTX"
"15897","TEX48"
"15898","APPAT"
"15899","ENSG00000230612.3"
"15900","ENSG00000230615.8"
"15901","ENSG00000230623.8"
"15902","DNM3OS"
"15903","USP12-DT"
"15904","LINC01818"
"15905","ENSG00000230647.3"
"15906","ENSG00000230648.1"
"15907","KLHL7-DT"
"15908","ENSG00000230676.1"
"15909","ENO1-AS1"
"15910","LINC01001"
"15911","ENSG00000230725.6"
"15912","ENSG00000230730.1"
"15913","LINC02938"
"15914","ENSG00000230732.4"
"15915","ENSG00000230741.1"
"15916","ENSG00000230751.1"
"15917","ZNF341-AS1"
"15918","ENSG00000230759.1"
"15919","LINC01676"
"15920","ENSG00000230773.9"
"15921","ENSG00000230782.1"
"15922","ARHGAP26-IT1"
"15923","YY2"
"15924","FOXD3-AS1"
"15925","ENSG00000230805.8"
"15926","SRGAP2-AS1"
"15927","LINC01362"
"15928","LINC03016"
"15929","ENSG00000230826.1"
"15930","ZNF674-AS1"
"15931","LINC02857"
"15932","LINC02558"
"15933","STMND1"
"15934","LINC00486"
"15935","ENSG00000230894.2"
"15936","ENSG00000230898.1"
"15937","ADGRB3-DT"
"15938","ENSG00000230912.1"
"15939","LINC00309"
"15940","ENSG00000230928.1"
"15941","HSBP1"
"15942","LINC00373"
"15943","LINC00326"
"15944","ENSG00000231024.1"
"15945","AHI1-DT"
"15946","LINC01804"
"15947","MFSD4B-DT"
"15948","THBS3-AS1"
"15949","HCG18"
"15950","KIF5C-AS1"
"15951","MIR4422HG"
"15952","ENSG00000231092.1"
"15953","ENSG00000231104.8"
"15954","LINC01508"
"15955","LINC02976"
"15956","ENSG00000231119.2"
"15957","ENSG00000231125.2"
"15958","ENSG00000231128.7"
"15959","LNCAROD"
"15960","HAR1B"
"15961","MORF4L2-AS1"
"15962","KLF3-AS1"
"15963","CSMD2-AS1"
"15964","PDK4-AS1"
"15965","LINC01098"
"15966","EVA1A-AS"
"15967","LINC01720"
"15968","LINC00852"
"15969","SPRY4-AS1"
"15970","SYT15-AS1"
"15971","ENSG00000231193.1"
"15972","ENSG00000231201.1"
"15973","ZBTB46-AS1"
"15974","COMETT"
"15975","ENSG00000231236.2"
"15976","LINC02884"
"15977","ITPR1-DT"
"15978","ENSG00000231252.4"
"15979","LINC01640"
"15980","ENSG00000231272.1"
"15981","APCDD1L-DT"
"15982","SGO1-AS1"
"15983","IFT122P3"
"15984","TBL1XR1-AS1"
"15985","MAP4K3-DT"
"15986","LINC01816"
"15987","ENSG00000231329.8"
"15988","EML6-AS1"
"15989","ENSG00000231355.1"
"15990","LINC01712"
"15991","WARS2-AS1"
"15992","LINC02613"
"15993","GNA14-AS1"
"15994","FGF12-AS1"
"15995","HLA-DPA1"
"15996","ENSG00000231401.2"
"15997","GORAB-AS1"
"15998","LINC00689"
"15999","LINC01516"
"16000","ENSG00000231424.3"
"16001","FILNC1"
"16002","LINC01445"
"16003","LINC01750"
"16004","WASIR2"
"16005","DST-AS1"
"16006","ENSG00000231460.2"
"16007","RB1-DT"
"16008","ENSG00000231482.3"
"16009","ENSG00000231496.2"
"16010","RPS18"
"16011","LINC01353"
"16012","ENSG00000231515.1"
"16013","ENSG00000231519.1"
"16014","FAM27C"
"16015","ENSG00000231533.2"
"16016","LINC00278"
"16017","DPP10-AS3"
"16018","ENSG00000231557.1"
"16019","ENSG00000231563.3"
"16020","LINC02595"
"16021","LINC02015"
"16022","ENSG00000231606.2"
"16023","DLEU2"
"16024","EHBP1-AS1"
"16025","ENSG00000231616.9"
"16026","LUARIS"
"16027","FSIP2-AS1"
"16028","CD109-AS1"
"16029","ENSG00000231662.1"
"16030","COA6-AS1"
"16031","DIRC3"
"16032","LINC01891"
"16033","LINC01090"
"16034","LINC00574"
"16035","ENSG00000231705.1"
"16036","LINC02789"
"16037","LINC-PINT"
"16038","ENSG00000231724.1"
"16039","TMSB15B-AS1"
"16040","ENSG00000231731.7"
"16041","TSPAN19"
"16042","ENSG00000231740.1"
"16043","LINC01273"
"16044","ABCA9-AS1"
"16045","ENSG00000231754.4"
"16046","ARHGAP15-AS1"
"16047","ENSG00000231760.5"
"16048","DLX6-AS1"
"16049","ENSG00000231769.4"
"16050","TMEM44-AS1"
"16051","ENSG00000231772.5"
"16052","LINC00575"
"16053","ENSG00000231794.5"
"16054","PCAT7"
"16055","ENSG00000231815.2"
"16056","LINC01198"
"16057","AKAIN1"
"16058","ENSG00000231829.4"
"16059","TMEM139-AS1"
"16060","MRPS9-AS1"
"16061","CYP21A2"
"16062","ENSG00000231856.4"
"16063","STAT4-AS1"
"16064","ENSG00000231863.2"
"16065","IPO9-AS1"
"16066","ENSG00000231873.2"
"16067","ENSG00000231876.8"
"16068","ENSG00000231877.1"
"16069","ENSG00000231881.2"
"16070","PRH1"
"16071","TRAF3IP2-AS1"
"16072","DARS1-AS1"
"16073","ENSG00000231896.1"
"16074","ENSG00000231918.1"
"16075","NEBL-AS1"
"16076","PSG1"
"16077","TAPBP"
"16078","FAM242A"
"16079","ENSG00000231937.1"
"16080","ENSG00000231955.1"
"16081","ENSG00000231964.1"
"16082","LINC02818"
"16083","MMADHC-DT"
"16084","ENSG00000231970.1"
"16085","CT69"
"16086","ENSG00000231977.2"
"16087","ENSG00000231985.1"
"16088","LINC01787"
"16089","EP300-AS1"
"16090","LRRC8C-DT"
"16091","LINC01880"
"16092","ENSG00000232006.9"
"16093","LINC01807"
"16094","ENSG00000232034.1"
"16095","SCAND3"
"16096","SILC1"
"16097","LINC01798"
"16098","ENSG00000232053.7"
"16099","ENSG00000232057.1"
"16100","ENSG00000232063.2"
"16101","LINC01063"
"16102","LINC01031"
"16103","LINC01697"
"16104","RPS6KA2-IT1"
"16105","LINC01104"
"16106","ZNF584-DT"
"16107","RFX3-DT"
"16108","ENSG00000232110.9"
"16109","TMA7"
"16110","LINC00384"
"16111","MCTS1"
"16112","DYTN"
"16113","NCOA7-AS1"
"16114","LINC00867"
"16115","ENSG00000232153.3"
"16116","RAP2C-AS1"
"16117","USP12-AS1"
"16118","LINC01873"
"16119","KIF26B-AS1"
"16120","ENSG00000232200.2"
"16121","ENSG00000232211.1"
"16122","LINC00865"
"16123","LINC02043"
"16124","ENSG00000232234.4"
"16125","ASCL5"
"16126","ENSG00000232252.1"
"16127","TMEM114"
"16128","ENSG00000232259.1"
"16129","LINC02805"
"16130","OR52I1"
"16131","GNG12-AS1"
"16132","FAM215B"
"16133","LINC03002"
"16134","ENSG00000232342.7"
"16135","ENSG00000232347.1"
"16136","VIPR1-AS1"
"16137","ENSG00000232377.1"
"16138","ENSG00000232386.9"
"16139","SMIM26"
"16140","EPB41L1-AS1"
"16141","STAG2-AS1"
"16142","ENSG00000232413.1"
"16143","AJM1"
"16144","MHENCR"
"16145","ENSG00000232451.2"
"16146","LINC02777"
"16147","LARS2-AS1"
"16148","RPL37A-DT"
"16149","OSBPL10-AS1"
"16150","GCSIR"
"16151","LINC02802"
"16152","FAM131B-AS2"
"16153","ENSG00000232536.1"
"16154","ENSG00000232537.2"
"16155","ENSG00000232545.1"
"16156","ENSG00000232555.2"
"16157","KCND3-IT1"
"16158","MRTFA-AS1"
"16159","ENSG00000232581.1"
"16160","KIAA1614-AS1"
"16161","KANTR"
"16162","LINC01412"
"16163","ENSG00000232611.1"
"16164","LINC02576"
"16165","HIVEP2-DT"
"16166","MRAP-AS1"
"16167","LINC01517"
"16168","ENSG00000232628.7"
"16169","ENSG00000232633.4"
"16170","ENSG00000232642.2"
"16171","ING2-DT"
"16172","LINC01780"
"16173","GOLGA8N"
"16174","IDI2-AS1"
"16175","ENSG00000232667.12"
"16176","LINC00665"
"16177","LINC01705"
"16178","ENSG00000232682.2"
"16179","ENSG00000232692.1"
"16180","KIZ-AS1"
"16181","ENSG00000232721.3"
"16182","PLXNB3-AS1"
"16183","GTF2I-AS1"
"16184","ENSG00000232732.11"
"16185","ENSG00000232739.1"
"16186","ENSG00000232748.3"
"16187","ENSG00000232754.1"
"16188","DDX3ILA1"
"16189","LINC03033"
"16190","ENSG00000232807.2"
"16191","ENSG00000232811.1"
"16192","LINC01717"
"16193","PLPPR5-AS1"
"16194","ENSG00000232828.1"
"16195","LINC01700"
"16196","PET117"
"16197","PTGES2-AS1"
"16198","ENSG00000232855.7"
"16199","LYRM9"
"16200","SMG7-AS1"
"16201","DPYD-AS1"
"16202","ENSG00000232884.11"
"16203","GPC5-AS2"
"16204","RGS5-AS1"
"16205","LINC01166"
"16206","DLGAP4-AS1"
"16207","RERE-AS1"
"16208","LINC00342"
"16209","ENSG00000232934.8"
"16210","PANK1-AS1"
"16211","HCG25"
"16212","LINC02543"
"16213","ENSG00000232949.2"
"16214","SNHG15"
"16215","ENSG00000232969.1"
"16216","CYP1B1-AS1"
"16217","LINC00327"
"16218","LINC01219"
"16219","ENSG00000232995.7"
"16220","ENSG00000233005.2"
"16221","MIR3936HG"
"16222","LINC01725"
"16223","NALCN-AS1"
"16224","SNHG7"
"16225","NPIPA9-ENSG00000233024"
"16226","PTPRN2-AS1"
"16227","ENSG00000233044.1"
"16228","LINC01722"
"16229","ERVH48-1"
"16230","ATP13A3-DT"
"16231","ENSG00000233060.1"
"16232","TTLL7-IT1"
"16233","ENSG00000233064.2"
"16234","PTCHD1-AS"
"16235","ZFY-AS1"
"16236","GRM3-AS1"
"16237","CCDC144NL-AS1"
"16238","ENSG00000233099.1"
"16239","GLCCI1-DT"
"16240","SORBS2-AS1"
"16241","LINC00702"
"16242","LINC01007"
"16243","LINC00456"
"16244","LINC01794"
"16245","DIRC3-AS1"
"16246","UBE2E2-DT"
"16247","LINC01762"
"16248","FMNL1-AS1"
"16249","ENSG00000233178.7"
"16250","DPH5-DT"
"16251","LINC02634"
"16252","DHCR24-DT"
"16253","LINC00642"
"16254","PRDM10-DT"
"16255","ENSG00000233223.5"
"16256","ENSG00000233230.3"
"16257","NPIPB7"
"16258","LINC00472"
"16259","PHC2-AS1"
"16260","ENSG00000233251.8"
"16261","ENSG00000233290.4"
"16262","TMEM18-DT"
"16263","LINC02669"
"16264","ENSG00000233330.1"
"16265","FAM53B-AS1"
"16266","ENSG00000233339.1"
"16267","ENSG00000233340.1"
"16268","ENSG00000233342.2"
"16269","CHRM3-AS2"
"16270","ENSG00000233358.2"
"16271","ENSG00000233359.2"
"16272","PDXP-DT"
"16273","ENSG00000233363.1"
"16274","ENSG00000233365.2"
"16275","ENSG00000233367.1"
"16276","CNIH3-AS2"
"16277","LINC01719"
"16278","ENSG00000233415.1"
"16279","ENSG00000233417.2"
"16280","ENSG00000233420.2"
"16281","ENSG00000233423.1"
"16282","ENSG00000233427.1"
"16283","BTBD18"
"16284","STXBP5-AS1"
"16285","ENSG00000233461.6"
"16286","ENSG00000233478.1"
"16287","FHAD1-AS1"
"16288","TMEM238"
"16289","ENSG00000233502.1"
"16290","PTPRT-DT"
"16291","ZNF529-AS1"
"16292","LINC00430"
"16293","LINC00460"
"16294","ENSG00000233539.5"
"16295","DNM3-IT1"
"16296","ENSG00000233542.2"
"16297","B4GALT1-AS1"
"16298","LINC00513"
"16299","ENSG00000233569.2"
"16300","ENSG00000233571.1"
"16301","ENSG00000233581.1"
"16302","LINC02609"
"16303","TWIST2"
"16304","GBX2-AS1"
"16305","DCUN1D2-AS"
"16306","ZC3H12A-DT"
"16307","ENSG00000233635.2"
"16308","PANTR1"
"16309","GPR158-AS1"
"16310","LINC02625"
"16311","ARHGEF7-IT1"
"16312","NEMP2-DT"
"16313","ENSG00000233665.8"
"16314","RNASEH2B-AS1"
"16315","LINC01865"
"16316","PBX1-AS1"
"16317","GAS6-AS1"
"16318","SLC26A4-AS1"
"16319","MYCNOS"
"16320","LINC01122"
"16321","NRAD1"
"16322","ENSG00000233735.5"
"16323","ENSG00000233739.1"
"16324","DSCAM-IT1"
"16325","ZNF892"
"16326","CAVIN2-AS1"
"16327","ENSG00000233783.8"
"16328","ENSG00000233785.1"
"16329","UFL1-AS1"
"16330","LINC01237"
"16331","CLDN14-AS1"
"16332","H2BC15"
"16333","MIR4280HG"
"16334","PCDH9-AS4"
"16335","ENSG00000233848.1"
"16336","POU6F2-AS2"
"16337","SHROOM3-AS1"
"16338","ENSG00000233862.8"
"16339","DLG5-AS1"
"16340","LINC01680"
"16341","YEATS2-AS1"
"16342","PDYN-AS1"
"16343","LINC01503"
"16344","ENSG00000233912.1"
"16345","TLE1-DT"
"16346","RPS28"
"16347","ENSG00000233928.7"
"16348","KRTAP5-AS1"
"16349","CTXN2"
"16350","CTC-338M12.4"
"16351","UQCRHL"
"16352","ENSG00000233967.7"
"16353","ENSG00000233968.9"
"16354","DTD1-AS1"
"16355","ENSG00000234021.1"
"16356","ENSG00000234026.1"
"16357","GTF3C2-AS2"
"16358","ENSG00000234083.1"
"16359","ENSG00000234084.1"
"16360","FRMD4A-AS1"
"16361","TRIM26"
"16362","HCCS-DT"
"16363","ENSG00000234139.6"
"16364","ENSG00000234149.1"
"16365","ENSG00000234156.3"
"16366","ENSG00000234160.1"
"16367","PABPC5-AS1"
"16368","ENSG00000234162.3"
"16369","LINC01868"
"16370","LINC02645"
"16371","RNASEH1-DT"
"16372","ENSG00000234172.1"
"16373","ENSG00000234173.1"
"16374","LINC01114"
"16375","LINC01781"
"16376","ENSG00000234185.2"
"16377","LINC01191"
"16378","LINC01830"
"16379","ENSG00000234210.1"
"16380","LIX1L-AS1"
"16381","TMEM229A"
"16382","ZFX-AS1"
"16383","KCNH1-IT1"
"16384","BOK-AS1"
"16385","ENSG00000234255.9"
"16386","ENSG00000234261.6"
"16387","MAP3K5-AS1"
"16388","DEPDC1-AS1"
"16389","ENSG00000234273.1"
"16390","LINC01937"
"16391","LANCL1-AS1"
"16392","LINC01731"
"16393","ZNF879"
"16394","ENSG00000234306.1"
"16395","LINC01505"
"16396","ZNF232-AS1"
"16397","JAZF1-AS1"
"16398","ERICH2-DT"
"16399","ENSG00000234352.9"
"16400","OBI1-AS1"
"16401","ENSG00000234393.1"
"16402","ENSG00000234396.3"
"16403","ENSG00000234405.2"
"16404","ENSG00000234418.4"
"16405","LINC01250"
"16406","ENSG00000234426.3"
"16407","ENSG00000234428.2"
"16408","LINC02983"
"16409","ZNF736"
"16410","FGF14-AS1"
"16411","ENSG00000234446.3"
"16412","MAGI2-AS3"
"16413","ENSG00000234464.2"
"16414","PINLYP"
"16415","ENSG00000234477.1"
"16416","ACBD3-AS1"
"16417","RPL34-DT"
"16418","SP2-AS1"
"16419","ERICH3-AS1"
"16420","SOD1-DT"
"16421","PCDH9-AS1"
"16422","ENSG00000234542.1"
"16423","FAM133B"
"16424","LNCTAM34A"
"16425","LINC01309"
"16426","LINC01800"
"16427","ENSG00000234584.1"
"16428","KAZN-AS1"
"16429","MAPKAPK5-AS1"
"16430","C2CD4D-AS1"
"16431","JRK"
"16432","SNRK-AS1"
"16433","ENSG00000234626.2"
"16434","PCCA-AS1"
"16435","LRRTM4-AS1"
"16436","LINC00440"
"16437","CHL1-AS1"
"16438","LINC01934"
"16439","LERFS"
"16440","ELF3-AS1"
"16441","SDCBP2-AS1"
"16442","CACNG2-DT"
"16443","EPCAM-DT"
"16444","CDC20-DT"
"16445","HMGA1P4"
"16446","SEC61G-DT"
"16447","ENSG00000234710.3"
"16448","TMEM212-AS1"
"16449","NPIPB2"
"16450","LINC01287"
"16451","ENSG00000234740.1"
"16452","GAS5"
"16453","HLA-B"
"16454","ENSG00000234758.1"
"16455","LINC01496"
"16456","SLC25A25-AS1"
"16457","ENSG00000234775.2"
"16458","LINC01103"
"16459","LINC01135"
"16460","ENSG00000234810.4"
"16461","ECI2-DT"
"16462","ENSG00000234818.1"
"16463","ENSG00000234826.1"
"16464","IQCM"
"16465","LINC01239"
"16466","ENSG00000234848.1"
"16467","ENSG00000234860.2"
"16468","MIR155HG"
"16469","GRK3-AS1"
"16470","ENSG00000234891.1"
"16471","SOX9-AS1"
"16472","ENSG00000234902.6"
"16473","SNHG20"
"16474","ENSG00000234913.1"
"16475","ENSG00000234915.1"
"16476","ENSG00000234917.2"
"16477","LINC01827"
"16478","ENSG00000234929.3"
"16479","GRID1-AS1"
"16480","GTF3C2-AS1"
"16481","LINC01524"
"16482","RAB17-DT"
"16483","ENSG00000234953.2"
"16484","SHISA8"
"16485","LINC02966"
"16486","ENSG00000234998.1"
"16487","JAKMIP3-AS1"
"16488","SEMA3F-AS1"
"16489","ENSG00000235020.5"
"16490","ENSG00000235021.1"
"16491","CDK5R2-AS1"
"16492","DPP10-AS1"
"16493","DAAM2-AS1"
"16494","C19ORF81"
"16495","ENSG00000235035.1"
"16496","ENSG00000235038.1"
"16497","LINC00940"
"16498","MLIP-AS1"
"16499","ENSG00000235051.3"
"16500","ENSG00000235056.1"
"16501","ENSG00000235066.7"
"16502","ARNILA"
"16503","ENSG00000235077.1"
"16504","ENSG00000235078.1"
"16505","ZRANB2-AS1"
"16506","ENSG00000235085.3"
"16507","ENSG00000235091.2"
"16508","ID2-AS1"
"16509","ENSG00000235096.2"
"16510","ANKRD65"
"16511","ENSG00000235100.6"
"16512","BRD3OS"
"16513","ZSCAN31"
"16514","FAM237A"
"16515","LINC03017"
"16516","ENSG00000235140.2"
"16517","LINC02532"
"16518","LINC02939"
"16519","LINC02248"
"16520","C12ORF75"
"16521","LINC01440"
"16522","HGH1"
"16523","ENSG00000235189.2"
"16524","NUCB1-AS1"
"16525","ENSG00000235192.1"
"16526","PPP1R3E"
"16527","ENSG00000235236.1"
"16528","ENSG00000235237.1"
"16529","DANT2"
"16530","ITGA9-AS1"
"16531","KDM5C-IT1"
"16532","LINC02331"
"16533","RAMACL"
"16534","ENSG00000235277.1"
"16535","MCF2L-AS1"
"16536","ENSG00000235281.2"
"16537","ENSG00000235288.3"
"16538","ENSG00000235292.2"
"16539","ENSG00000235296.2"
"16540","HNRNPK-AS1"
"16541","ENSG00000235303.1"
"16542","HM13-IT1"
"16543","LINC00957"
"16544","ENSG00000235319.1"
"16545","B3GALT1-AS1"
"16546","SCMH1-DT"
"16547","ABR-AS1"
"16548","RPEL1"
"16549","ENSG00000235381.1"
"16550","SPAAR"
"16551","EPN2-AS1"
"16552","ENSG00000235410.1"
"16553","LINC01278"
"16554","ENSG00000235445.1"
"16555","LINC02791"
"16556","LURAP1L-AS1"
"16557","ENSG00000235450.1"
"16558","SMIM27"
"16559","NEURL1-AS1"
"16560","LINC01664"
